1,0.00,0,0,0,0,114.00
2,3.97,0,0,0,0,102.00
3,7.94,0,0,0,0,113.00
4,11.90,0,0,0,0,89.00
5,15.87,0,0,0,0,94.00
6,19.84,0,0,0,0,116.00
7,23.81,0,0,0,0,98.00
8,27.78,0,0,0,0,77.00
9,31.74,0,0,0,0,105.00
10,35.71,0,0,0,0,96.00
11,39.68,0,0,0,0,78.00
12,43.65,0,0,0,0,92.00
13,47.62,0,0,0,0,69.00
14,51.59,0,0,0,0,91.00
15,55.55,0,0,0,0,97.00
16,59.52,0,0,0,0,90.00
17,63.49,0,0,0,0,98.00
18,67.46,0,0,0,0,87.00
19,71.42,0,0,0,0,82.00
20,75.39,0,0,0,0,90.00
21,79.36,0,0,0,0,93.00
22,83.33,0,0,0,0,103.00
23,87.30,0,0,0,0,89.00
24,91.26,0,0,0,0,104.00
25,95.23,0,0,0,0,82.00
26,99.20,0,0,0,0,89.00
27,103.17,0,0,0,0,91.00
28,107.14,0,0,0,0,93.00
29,111.10,0,0,0,0,94.00
30,115.08,0,0,0,0,117.00
31,119.04,0,0,0,0,121.00
32,123.01,0,0,0,0,105.00
33,126.98,0,0,0,0,109.00
34,130.94,0,0,0,0,105.00
35,134.91,0,0,0,0,104.00
36,138.88,0,0,0,0,105.00
37,142.85,0,0,0,0,124.00
38,146.82,0,0,0,0,132.00
39,150.78,0,0,0,0,126.00
40,154.75,0,0,0,0,102.00
41,158.72,0,0,0,0,125.00
42,162.69,0,0,0,0,106.00
43,166.66,0,0,0,0,99.00
44,170.62,0,0,0,0,105.00
45,174.59,0,0,0,0,130.00
46,178.56,0,0,0,0,108.00
47,182.53,0,0,0,0,128.00
48,186.50,0,0,0,0,103.00
49,190.46,0,0,0,0,104.00
50,194.43,0,0,0,0,115.00
51,198.40,0,0,0,0,106.00
52,202.37,0,0,0,0,102.00
53,206.34,0,0,0,0,115.00
54,210.31,0,0,0,0,120.00
55,214.27,0,0,0,0,114.00
56,218.24,0,0,0,0,93.00
57,222.21,0,0,0,0,104.00
58,226.18,0,0,0,0,107.00
59,230.14,0,0,0,0,90.00
60,234.11,0,0,0,0,71.00
61,238.08,0,0,0,0,91.00
62,242.05,0,0,0,0,86.00
63,246.02,0,0,0,0,77.00
64,249.98,0,0,0,0,83.00
65,253.95,0,0,0,0,85.00
66,257.92,0,0,0,0,64.00
67,261.89,0,0,0,0,84.00
68,265.86,0,0,0,0,84.00
69,269.82,0,0,0,0,64.00
70,273.80,0,0,0,0,89.00
71,277.76,0,0,0,0,86.00
72,281.73,0,0,0,0,77.00
73,285.70,1,65,65,0,81.00
74,289.66,1,15,15,0,91.00
75,293.63,1,15,15,0,170.00
76,297.60,1,15,15,0,-345.00
77,301.57,1,-50,-50,1,323.00
78,305.54,1,0,0,1,322.00
79,309.50,1,0,0,1,50.00
80,313.47,1,0,0,1,-6.00
81,317.44,1,0,0,1,-58.00
82,321.41,1,0,0,1,500.00
83,325.38,1,0,0,1,200.00
84,329.34,1,0,0,1,1.00
85,333.31,1,0,0,1,151.00
86,337.28,1,0,0,1,44.00
87,341.25,1,0,0,1,368.00
88,345.22,1,0,0,1,118.00
89,349.18,1,0,0,1,-84.00
90,353.15,1,0,0,1,239.00
91,357.12,1,0,0,1,75.00
92,361.09,1,0,0,1,137.00
93,365.06,1,0,0,1,127.00
94,369.03,1,0,0,1,0.00
95,372.99,1,0,0,1,158.00
96,376.96,1,0,0,1,53.00
97,380.93,1,0,0,1,89.00
98,384.90,1,0,0,1,122.00
99,388.86,1,0,0,1,-52.00
100,392.83,1,0,0,1,116.00
101,396.80,1,0,0,1,101.00
102,400.77,2,65,65,1,33.00
103,404.74,2,15,15,1,93.00
104,408.70,2,15,15,1,16.00
105,412.67,2,15,15,1,483.00
106,416.64,2,15,15,1,73.00
107,420.61,2,15,15,1,32.00
108,424.58,2,15,15,1,244.00
109,428.54,2,15,15,1,318.00
110,432.52,2,15,15,2,445.00
111,436.48,2,-50,-50,2,284.00
112,440.45,2,0,0,2,274.00
113,444.42,2,0,0,2,338.00
114,448.38,2,0,0,2,148.00
115,452.35,2,0,0,2,431.00
116,456.32,2,0,0,2,523.00
117,460.29,2,0,0,2,113.00
118,464.26,2,0,0,2,232.00
119,468.22,2,0,0,2,226.00
120,472.19,2,0,0,2,203.00
121,476.16,2,0,0,2,268.00
122,480.13,2,0,0,2,8.00
123,484.10,2,0,0,2,68.00
124,488.06,2,0,0,2,109.00
125,492.03,2,0,0,2,1.00
126,496.00,3,65,65,2,42.00
127,499.97,3,15,15,2,-106.00
128,503.94,3,15,15,2,7.00
129,507.90,3,15,15,2,215.00
130,511.87,3,15,15,2,-121.00
131,515.84,3,15,15,2,-192.00
132,519.81,3,15,15,2,49.00
133,523.78,3,-50,-50,3,31.00
134,527.75,3,0,0,3,103.00
135,531.71,3,0,0,3,-43.00
136,535.68,3,0,0,3,-276.00
137,539.65,3,0,0,3,84.00
138,543.62,3,0,0,3,249.00
139,547.58,3,0,0,3,-113.00
140,551.55,3,0,0,3,-82.00
141,555.52,3,0,0,3,-102.00
142,559.49,3,0,0,3,-21.00
143,563.46,3,0,0,3,19.00
144,567.42,3,0,0,3,-189.00
145,571.39,3,0,0,3,-119.00
146,575.36,4,65,65,3,-80.00
147,579.33,4,15,15,3,-90.00
148,583.30,4,15,15,3,-84.00
149,587.26,4,15,15,3,194.00
150,591.24,4,15,15,3,-97.00
151,595.20,4,15,15,3,-178.00
152,599.17,4,15,15,3,170.00
153,603.14,4,15,15,3,153.00
154,607.10,4,15,15,3,188.00
155,611.07,4,15,15,3,124.00
156,615.04,4,15,15,4,89.00
157,619.01,4,-50,-50,4,357.00
158,622.98,4,0,0,4,358.00
159,626.94,4,0,0,4,203.00
160,630.91,4,0,0,4,126.00
161,634.88,4,0,0,4,188.00
162,638.85,4,0,0,4,479.00
163,642.82,4,0,0,4,167.00
164,646.78,5,65,65,4,131.00
165,650.75,5,15,15,4,205.00
166,654.72,5,15,15,4,238.00
167,658.69,5,15,15,4,574.00
168,662.66,5,15,15,4,158.00
169,666.62,5,15,15,4,34.00
