1,0.00,0,0,0,0,-190.00
2,3.97,0,0,0,0,-177.00
3,7.94,0,0,0,0,-174.00
4,11.90,0,0,0,0,-194.00
5,15.87,0,0,0,0,-178.00
6,19.84,0,0,0,0,-180.00
7,23.81,0,0,0,0,-200.00
8,27.78,0,0,0,0,-182.00
9,31.74,0,0,0,0,-196.00
10,35.71,0,0,0,0,-194.00
11,39.68,0,0,0,0,-205.00
12,43.65,0,0,0,0,-191.00
13,47.62,0,0,0,0,-185.00
14,51.58,0,0,0,0,-172.00
15,55.55,0,0,0,0,-175.00
16,59.52,0,0,0,0,-186.00
17,63.49,0,0,0,0,-190.00
18,67.46,0,0,0,0,-173.00
19,71.42,0,0,0,0,-175.00
20,75.39,0,0,0,0,-163.00
21,79.36,0,0,0,0,-144.00
22,83.33,0,0,0,0,-160.00
23,87.30,0,0,0,0,-156.00
24,91.27,0,0,0,0,-168.00
25,95.23,0,0,0,0,-125.00
26,99.20,0,0,0,0,-142.00
27,103.17,0,0,0,0,-127.00
28,107.14,0,0,0,0,-140.00
29,111.10,0,0,0,0,-131.00
30,115.07,0,0,0,0,-121.00
31,119.04,0,0,0,0,-146.00
32,123.01,0,0,0,0,-106.00
33,126.98,0,0,0,0,-129.00
34,130.94,0,0,0,0,-101.00
35,134.91,0,0,0,0,-108.00
36,138.88,0,0,0,0,-109.00
37,142.85,0,0,0,0,-103.00
38,146.82,0,0,0,0,-97.00
39,150.78,0,0,0,0,-99.00
40,154.76,0,0,0,0,-109.00
41,158.72,0,0,0,0,-115.00
42,162.69,0,0,0,0,-121.00
43,166.66,0,0,0,0,-115.00
44,170.62,0,0,0,0,-106.00
45,174.59,0,0,0,0,-126.00
46,178.56,0,0,0,0,-120.00
47,182.53,0,0,0,0,-134.00
48,186.50,0,0,0,0,-108.00
49,190.46,0,0,0,0,-140.00
50,194.43,0,0,0,0,-130.00
51,198.40,0,0,0,0,-129.00
52,202.37,0,0,0,0,-139.00
53,206.34,0,0,0,0,-143.00
54,210.30,0,0,0,0,-151.00
55,214.27,0,0,0,0,-159.00
56,218.24,0,0,0,0,-163.00
57,222.21,0,0,0,0,-167.00
58,226.18,0,0,0,0,-170.00
59,230.14,0,0,0,0,-179.00
60,234.11,0,0,0,0,-162.00
61,238.08,0,0,0,0,-172.00
62,242.05,0,0,0,0,-180.00
63,246.02,0,0,0,0,-196.00
64,249.99,0,0,0,0,-158.00
65,253.95,0,0,0,0,-175.00
66,257.92,0,0,0,0,-191.00
67,261.89,0,0,0,0,-176.00
68,265.86,0,0,0,0,-186.00
69,269.82,0,0,0,0,-174.00
70,273.79,0,0,0,0,-172.00
71,277.76,0,0,0,0,-187.00
72,281.73,0,0,0,0,-191.00
73,285.70,1,65,65,0,-195.00
74,289.66,1,15,15,0,-175.00
75,293.63,1,-50,-50,1,-102.00
76,297.60,1,0,0,1,-416.00
77,301.57,1,0,0,1,598.00
78,305.54,1,0,0,1,-662.00
79,309.50,1,0,0,1,20.00
80,313.48,1,0,0,1,-204.00
81,317.44,1,0,0,1,-100.00
82,321.41,1,0,0,1,180.00
83,325.38,1,0,0,1,-647.00
