1,0.00,0,0,0,0,49.00
2,3.96,0,0,0,0,39.00
3,7.93,0,0,0,0,60.00
4,11.90,0,0,0,0,34.00
5,15.87,0,0,0,0,50.00
6,19.84,0,0,0,0,38.00
7,23.80,0,0,0,0,31.00
8,27.77,0,0,0,0,44.00
9,31.74,0,0,0,0,56.00
10,35.71,0,0,0,0,44.00
11,39.68,0,0,0,0,41.00
12,43.64,0,0,0,0,47.00
13,47.61,0,0,0,0,59.00
14,51.58,0,0,0,0,46.00
15,55.55,0,0,0,0,38.00
16,59.52,0,0,0,0,58.00
17,63.49,0,0,0,0,56.00
18,67.45,0,0,0,0,75.00
19,71.42,0,0,0,0,65.00
20,75.39,0,0,0,0,79.00
21,79.36,0,0,0,0,40.00
22,83.32,0,0,0,0,77.00
23,87.29,0,0,0,0,79.00
24,91.26,0,0,0,0,71.00
25,95.23,0,0,0,0,98.00
26,99.20,0,0,0,0,74.00
27,103.16,0,0,0,0,93.00
28,107.13,0,0,0,0,87.00
29,111.10,0,0,0,0,74.00
30,115.07,0,0,0,0,95.00
31,119.04,0,0,0,0,96.00
32,123.00,0,0,0,0,86.00
33,126.98,0,0,0,0,96.00
34,130.94,0,0,0,0,84.00
35,134.91,0,0,0,0,95.00
36,138.88,0,0,0,0,121.00
37,142.84,0,0,0,0,78.00
38,146.81,0,0,0,0,107.00
39,150.78,0,0,0,0,114.00
40,154.75,0,0,0,0,76.00
41,158.72,0,0,0,0,88.00
42,162.68,0,0,0,0,108.00
43,166.65,0,0,0,0,90.00
44,170.62,0,0,0,0,89.00
45,174.59,0,0,0,0,101.00
46,178.56,0,0,0,0,93.00
47,182.52,0,0,0,0,73.00
48,186.49,0,0,0,0,66.00
49,190.46,0,0,0,0,81.00
50,194.43,0,0,0,0,61.00
51,198.40,0,0,0,0,63.00
52,202.36,0,0,0,0,74.00
53,206.33,0,0,0,0,74.00
54,210.30,0,0,0,0,68.00
55,214.27,0,0,0,0,60.00
56,218.24,0,0,0,0,59.00
57,222.21,0,0,0,0,72.00
58,226.17,0,0,0,0,48.00
59,230.14,0,0,0,0,45.00
60,234.11,0,0,0,0,54.00
61,238.08,0,0,0,0,55.00
62,242.04,0,0,0,0,42.00
